assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
7,11,415,None,None,12,0.42,200089,None,,0,0,0,0,547.0,45,37,None,,0,3,2.5,None,0,4.29,0.15,11.59,0.41,7.30,29.62,1.04,0.26,Joe,0.0,480,180,26,0.92,3,174.9,42,31,432,False,520.8,93,42,2556,,None,55,111,67,0,0,None,0,,200089.jpg,3.5,96,40,0,0,0.0,Willock,1.1,163,59,False,None,31,1.09,a,15,4,680.0,32,21,123,0,0,0,0,0.0,22.4,Willock,1
6,20,526,None,None,10,0.48,75115,None,,0,0,0,0,271.3,114,11,None,,0,4,3.0,None,0,2.11,0.1,18.54,0.89,16.43,21.93,1.06,0.79,Callum,0.0,569,68,16,0.77,18,200.9,29,6,433,False,722.2,37,5,1870,,None,80,10,3,0,0,1,0,,75115.jpg,5.1,13,4,0,0,0.0,Wilson,10.5,40,9,False,None,21,1.01,a,15,4,1022.0,14,9,157,0,0,0,0,0.0,19.6,Wilson,4
0,0,0,None,None,0,0,104542,None,,0,0,0,0,0.0,381,25,None,,0,1,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Loris,0.0,22,15,0,0,0,0.0,396,38,580,False,0.0,394,38,0,,None,40,506,40,0,0,None,0,,104542.jpg,0.0,400,38,0,0,0,Karius,0.1,520,66,False,None,0,0,a,15,4,0.0,363,16,0,0,0,0,0,0.0,0.0,Karius,0
0,0,0,None,None,0,0,106618,None,,0,0,0,0,0.0,382,138,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Paul,0.0,23,8,0,0,0,0.0,397,139,581,False,0.0,395,139,0,,None,40,507,146,0,0,None,0,,106618.jpg,0.0,401,140,0,0,0,Dummett,0.1,532,194,False,None,0,0,a,15,4,0.0,364,134,0,0,0,0,0,0.0,0.0,Dummett,0
0,0,0,None,None,0,0,461682,None,,0,0,0,0,0.0,514,206,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,270,42,0,0,0,0.0,517,205,434,False,0.0,516,205,0,,None,45,447,223,0,0,None,0,,461682.jpg,0.0,518,206,0,0,0,Aguilera Zamora,0.1,543,208,False,None,0,0,a,16,17,0.0,506,203,0,0,0,0,0,0.0,0.0,B.Aguilera,0
0,0,0,None,None,0,0,48615,None,,0,0,0,0,0.0,450,180,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,106,1,0,0,0,0.0,457,179,435,False,0.0,455,179,0,,None,45,283,182,0,0,None,0,,48615.jpg,0.0,461,182,0,0,0,Arter,0.1,489,161,False,None,0,0,a,16,17,0.0,435,173,0,0,0,0,0,0.0,0.0,Arter,0
0,8,336,None,None,6,0.28,80226,None,,0,0,0,0,168.9,171,44,None,,0,2,1.5,None,0,0.92,0.04,1.66,0.07,0.74,33.13,1.53,0.03,Serge,0.0,121,70,31,1.44,1,72.5,178,52,436,False,437.6,123,42,1943,,None,45,298,45,0,0,None,0,,80226.jpg,2.9,143,46,0,0,0.0,Aurier,0.4,270,91,False,None,22,1.02,a,16,17,117.0,201,57,70,0,0,0,0,0.0,15.6,Aurier,2
1,16,320,None,None,5,0.32,210156,None,,0,0,0,0,140.1,189,22,None,,0,4,1.7,None,0,0.29,0.02,7.15,0.46,6.86,26.43,1.71,0.44,Taiwo,0.0,541,59,29,1.87,10,95.6,124,18,437,False,416.2,135,12,1395,,None,65,48,17,0,0,None,0,,210156.jpg,3.7,77,12,0,0,0.0,Awoniyi,1.8,124,24,False,None,17,1.1,a,16,17,405.0,75,21,100,0,0,0,0,0.0,15.4,Awoniyi,2
0,0,9,None,None,0,0.0,437753,None,,0,0,0,0,0.0,428,161,None,,0,2,0.5,None,0,0.00,0.0,0.00,0.0,0.00,0.55,3.3,0.0,Giulian,0.0,80,42,1,6.0,0,0.7,377,133,438,False,6.8,369,132,15,,None,40,564,180,0,0,None,0,,437753.jpg,1.0,356,131,0,0,0.0,Biancone,0.2,401,158,False,None,0,0.0,a,16,17,0.0,413,160,2,0,0,0,0,0.0,0.5,Biancone,0
1,7,147,None,None,3,0.39,90585,None,,0,0,0,0,11.8,333,123,None,,0,2,1.5,None,0,0.27,0.04,0.32,0.05,0.05,10.37,1.36,0.01,Willy,0.0,128,74,10,1.32,0,21.0,308,114,439,False,155.0,264,104,684,,None,45,305,49,0,0,None,0,,90585.jpg,3.4,101,27,0,0,0.0,Boly,0.2,422,169,False,None,9,1.18,a,16,17,41.0,289,107,37,0,0,0,0,0.0,8.2,Boly,2
0,0,0,None,None,0,0,245830,None,,0,0,0,0,0.0,502,198,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,247,30,0,0,0,0.0,506,197,440,False,0.0,504,197,0,,None,45,424,211,0,0,None,0,,245830.jpg,0.0,507,198,0,0,0,Bowler,0.0,562,227,False,None,0,0,a,16,17,0.0,494,194,0,0,0,0,0,0.0,0.0,Bowler,0
0,0,149,None,None,2,0.19,56917,None,,0,0,0,0,39.3,293,108,None,,0,2,1.5,None,0,0.59,0.06,0.72,0.07,0.13,15.15,1.43,0.01,Steve,0.0,112,65,21,1.98,0,24.4,301,110,441,False,177.4,256,101,956,,None,45,289,40,0,0,None,0,,56917.jpg,1.7,287,106,0,0,0.0,Cook,0.1,446,178,False,None,11,1.04,a,16,17,28.0,301,112,20,0,0,0,0,0.0,4.4,Cook,4
2,5,178,None,None,1,0.09,513046,None,,0,0,0,0,108.1,223,126,None,,0,3,1.5,None,0,0.56,0.05,2.14,0.2,1.58,20.32,1.87,0.15,Danilo,0.0,506,200,18,1.66,3,47.1,237,113,442,False,253.8,215,97,976,,None,55,137,87,0,0,None,0,,513046.jpg,3.7,75,31,0,0,0.0,dos Santos de Oliveira,0.2,377,116,False,None,12,1.11,a,16,17,113.0,210,116,48,0,0,0,0,0.0,8.7,Danilo,1
2,3,113,None,None,1,0.13,230251,None,,0,0,0,0,97.6,234,30,4,,0,4,0.9,None,0,0.40,0.05,2.13,0.27,1.73,13.59,1.73,0.22,Emmanuel,0.0,411,29,17,2.16,2,55.7,214,28,443,False,169.6,258,25,709,,None,50,242,46,0,0,None,0,,230251.jpg,2.1,237,28,0,0,0.0,Dennis,0.6,219,43,False,None,6,0.76,a,16,17,293.0,104,27,39,0,0,0,0,0.0,7.8,Dennis,3
0,0,0,None,None,0,0,173399,None,,0,0,0,0,0.0,399,145,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Mohamed,0.0,42,17,0,0,0,0.0,412,146,444,False,0.0,410,146,0,,None,40,526,155,0,0,None,0,,173399.jpg,0.0,416,147,0,0,0,Dräger,0.2,398,156,False,None,0,0,a,16,17,0.0,382,142,0,0,0,0,0,0.0,0.0,Dräger,0
1,3,233,None,None,1,0.06,116404,None,,0,0,0,0,79.5,252,86,None,,0,2,1.5,None,0,1.15,0.07,2.35,0.15,1.20,31.83,2.02,0.08,Felipe Augusto,0.0,147,90,32,2.03,0,59.0,205,67,445,False,379.0,157,59,1417,,None,45,324,65,0,0,None,0,,116404.jpg,1.6,297,111,0,0,0.0,de Almeida Monteiro,0.2,385,147,False,None,15,0.95,a,16,17,130.0,188,45,25,0,0,0,0,0.0,5.6,Felipe,4
0,0,267,None,None,6,0.25,89076,None,,0,0,0,0,174.7,166,105,None,,0,3,1.1,None,0,0.79,0.03,1.21,0.05,0.42,41.93,1.75,0.02,Remo,0.0,332,84,47,1.96,0,50.3,227,107,446,False,272.2,208,93,2157,,None,50,163,105,0,0,None,0,,89076.jpg,1.9,265,109,0,0,0.0,Freuler,0.0,574,239,False,None,24,1.0,a,16,17,54.0,271,136,54,0,0,0,0,0.0,10.8,Freuler,4
12,11,479,None,None,8,0.23,222531,1,,0,0,0,0,980.2,10,8,1,,0,3,1.7,None,0,6.06,0.17,12.83,0.36,6.77,57.88,1.65,0.19,Morgan,0.0,525,211,61,1.74,5,221.8,23,16,447,False,611.4,68,33,3151,,None,60,71,42,0,0,1,0,,222531.jpg,3.9,57,24,0,0,0.0,Gibbs-White,4.3,77,25,False,None,36,1.03,a,16,17,628.0,38,27,145,0,0,0,0,0.0,24.2,Gibbs-White,6
0,0,46,None,None,0,0.0,20066,None,,0,0,0,0,0.0,366,13,None,,0,1,0.5,None,0,0.00,0.0,0.00,0.0,0.00,5.43,1.8,0.0,Wayne,0.0,3,3,5,1.66,0,7.8,344,23,448,False,77.4,311,23,271,,None,40,487,28,0,0,None,0,,20066.jpg,2.0,243,26,0,10,3.32,Hennessey,1.1,161,22,False,None,3,1.0,a,16,17,0.0,348,4,8,0,0,0,0,0.0,2.0,Hennessey,0
0,0,0,None,None,0,0,168547,None,,0,0,0,0,0.0,470,61,None,,0,1,1.9,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Ethan,0.0,165,54,0,0,0,0.0,474,65,449,False,0.0,472,65,0,,None,45,342,21,0,0,None,0,,168547.jpg,0.0,477,65,0,0,0,Horvath,0.3,333,50,False,None,0,0,a,16,17,0.0,460,55,0,0,0,0,0,0.0,0.0,Horvath,0
5,15,384,None,None,7,0.22,242898,None,,0,0,0,0,374.4,84,64,None,,0,3,1.7,None,0,2.00,0.06,10.39,0.32,8.39,53.79,1.65,0.26,Brennan,0.0,528,214,54,1.66,8,158.1,53,38,450,False,480.6,109,50,2930,,None,60,74,45,0,2,2,0,,242898.jpg,3.2,121,49,0,0,0.0,Johnson,0.9,179,63,False,None,33,1.01,a,16,17,733.0,26,16,122,0,0,0,0,0.0,20.3,Johnson,6
0,2,144,None,None,2,0.21,55037,None,,0,0,0,0,83.1,249,135,None,,0,3,1.1,None,0,0.33,0.03,0.69,0.07,0.36,17.06,1.76,0.04,Cheikhou,0.0,318,74,23,2.38,1,32.6,276,128,451,False,162.4,260,113,871,,None,50,149,95,0,0,None,0,,55037.jpg,1.7,291,124,0,0,0.0,Kouyaté,0.0,573,238,False,None,10,1.03,a,16,17,81.0,237,124,35,0,0,0,0,0.0,7.0,Kouyaté,3
0,0,0,None,None,0,0,221403,None,,0,0,0,0,0.0,484,188,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Richie,0.0,212,131,0,0,0,0.0,487,188,452,False,0.0,485,188,0,,None,45,389,106,0,0,None,0,,221403.jpg,0.0,490,188,0,0,0,Laryea,0.1,477,190,False,None,0,0,a,16,17,0.0,475,187,0,0,0,0,0,0.0,0.0,Laryea,0
1,0,190,None,None,5,0.29,179519,None,,0,0,0,0,62.0,269,142,None,,0,3,1.1,None,0,0.70,0.04,1.27,0.07,0.57,29.46,1.72,0.03,Orel,0.0,375,114,24,1.4,1,33.6,274,127,453,False,199.4,245,107,1543,,None,50,206,135,0,0,None,0,,179519.jpg,1.9,267,111,0,0,0.0,Mangala,0.0,575,240,False,None,20,1.17,a,16,17,75.0,246,129,50,0,0,0,0,0.0,10.0,Mangala,3
0,0,0,None,None,0,0,242885,None,,0,0,0,0,0.0,422,156,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Loïc,0.0,72,35,0,0,0,0.0,433,157,454,False,0.0,431,157,0,,None,40,556,173,0,0,None,0,,242885.jpg,0.0,437,158,0,0,0,Mbe Soh,0.1,430,173,False,None,0,0,a,16,17,0.0,407,155,0,0,0,0,0,0.0,0.0,Mbe Soh,0
0,0,275,None,None,5,0.29,168281,None,,0,0,0,0,93.9,238,76,None,,0,2,1.5,None,0,0.42,0.02,0.49,0.02,0.07,28.95,1.66,0.0,Scott,0.0,164,98,32,1.83,0,41.8,254,88,455,False,278.8,203,75,1570,,None,45,341,73,0,0,None,0,,168281.jpg,2.0,249,95,0,0,0.0,McKenna,0.1,450,179,False,None,19,1.09,a,16,17,46.0,280,102,40,0,0,0,0,0.0,8.9,McKenna,4
0,0,1,None,None,0,0.0,244930,None,,0,0,0,0,0.3,357,176,None,,0,3,0.5,None,0,0.00,0.0,0.00,0.0,0.00,0.23,2.96,0.0,Alex,0.0,245,29,0,0.0,0,0.0,504,196,456,False,0.0,502,196,7,,None,45,422,210,0,0,None,0,,244930.jpg,1.0,365,165,0,0,0.0,Mighten,0.0,560,225,False,None,0,0.0,a,16,17,0.0,492,193,1,0,0,0,0,0.0,0.2,Mighten,0
0,0,141,None,None,2,0.15,199170,None,,0,0,0,0,15.6,325,120,None,,0,2,1.5,None,0,0.15,0.01,0.81,0.06,0.66,23.87,1.85,0.05,Moussa,0.0,186,113,22,1.7,0,26.0,297,108,457,False,183.4,251,98,1163,,None,45,363,88,0,0,None,0,,199170.jpg,1.8,277,105,0,0,0.0,Niakhaté,0.2,429,172,False,None,14,1.08,a,16,17,61.0,260,91,25,0,0,0,0,0.0,5.6,Niakhaté,1
0,0,88,None,None,1,0.16,243345,None,,0,0,0,0,56.4,277,147,None,,0,3,1.1,None,0,0.19,0.03,0.53,0.08,0.34,14.13,2.2,0.05,Lewis,0.0,414,137,14,2.18,1,21.1,307,142,458,False,107.8,292,129,578,,None,50,245,158,0,0,None,0,,243345.jpg,1.7,293,126,0,0,0.0,O'Brien,0.0,581,246,False,None,6,0.93,a,16,17,47.0,279,141,22,0,0,0,0,0.0,4.4,O'Brien,2
0,0,0,None,None,0,0,437476,None,,0,0,0,0,0.0,509,203,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Braian,0.0,258,37,0,0,0,0.0,512,202,459,False,0.0,511,202,0,,None,45,435,218,0,0,None,0,,437476.jpg,0.0,513,203,0,0,0,Ojeda Rodríguez,0.0,555,220,False,None,0,0,a,16,17,0.0,501,200,0,0,0,0,0,0.0,0.0,Ojeda,0
0,0,0,None,None,0,0,209035,None,,0,0,0,0,0.0,407,150,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonathan,0.0,54,26,0,0,0,0.0,419,151,460,False,0.0,417,151,0,,None,40,538,164,0,0,None,0,,209035.jpg,0.0,423,152,0,0,0,Panzo,0.2,390,150,False,None,0,0,a,16,17,0.0,391,148,0,0,0,0,0,0.0,0.0,Panzo,0
0,0,0,None,None,0,0,204822,None,,0,0,0,0,0.0,481,186,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,195,120,0,0,0,0.0,484,186,461,False,0.0,482,186,0,,None,45,372,95,0,0,None,0,,204822.jpg,0.0,487,186,0,0,0,Richards,0.1,470,187,False,None,0,0,a,16,17,0.0,471,185,0,0,0,0,0,0.0,0.0,O.Richards,0
0,0,16,None,None,0,0.0,185253,None,,0,0,0,0,17.3,321,161,None,,0,3,0.5,None,0,0.04,0.02,0.27,0.14,0.23,2.87,1.46,0.12,Gustavo Henrique,0.0,179,16,1,0.51,0,5.7,352,161,462,False,15.0,357,160,177,,None,45,356,197,0,0,None,0,,185253.jpg,0.8,385,179,0,0,0.0,Furtado Scarpa,0.1,444,139,False,None,2,1.02,a,16,17,25.0,308,154,5,0,0,0,0,0.0,1.1,G.Scarpa,1
0,0,67,None,None,1,0.16,50232,2,,0,0,0,0,102.1,229,129,None,,0,3,1.1,None,0,0.66,0.1,0.85,0.13,0.19,11.62,1.83,0.03,Jonjo,0.0,315,73,11,1.73,0,16.3,317,147,463,False,55.6,329,145,573,,None,50,146,94,0,0,None,0,,50232.jpg,1.5,312,134,0,0,0.0,Shelvey,0.0,552,217,False,None,6,0.94,a,16,17,11.0,322,160,16,0,0,0,0,0.0,3.2,Shelvey,2
0,3,61,None,None,0,0.0,217331,None,,0,0,0,0,16.2,324,38,None,,0,4,0.5,None,0,0.02,0.01,1.73,0.51,1.71,8.60,2.53,0.5,Sam,0.0,207,5,5,1.47,1,15.9,319,35,464,False,61.4,326,34,306,,None,45,384,59,0,0,None,0,,217331.jpg,1.3,337,38,0,0,0.0,Surridge,11.0,38,8,False,None,1,0.29,a,16,17,92.0,225,35,26,0,0,0,0,0.0,5.8,Surridge,2
0,1,134,None,None,2,0.19,114241,None,,0,0,0,0,93.6,240,77,None,,0,2,1.5,None,0,0.93,0.09,1.21,0.12,0.28,19.73,1.9,0.03,Harry,0.0,145,88,17,1.64,0,31.2,279,100,465,False,153.0,266,105,933,,None,45,322,63,0,0,None,0,,114241.jpg,1.6,296,110,0,0,0.0,Toffolo,0.1,476,189,False,None,9,0.87,a,16,17,67.0,254,87,30,0,0,0,0,0.0,6.7,Toffolo,2
0,0,0,None,None,0,0,201440,None,,0,0,0,0,0.0,478,43,None,,0,4,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Hwang,0.0,192,3,0,0,0,0.0,481,45,466,False,0.0,479,43,0,,None,45,369,57,0,0,None,0,,201440.jpg,0.0,484,45,0,0,0,Ui-jo,0.4,285,54,False,None,0,0,a,16,17,0.0,468,45,0,0,0,0,0,0.0,0.0,Ui-jo,0
1,1,284,None,None,4,0.19,215136,None,,0,0,0,0,257.3,124,28,3,,0,2,1.5,None,0,1.22,0.06,2.46,0.12,1.24,39.55,1.9,0.06,Neco,0.0,204,127,41,1.97,1,84.0,143,34,467,False,372.2,163,60,1872,,None,45,381,102,0,0,None,0,,215136.jpg,1.7,288,107,0,0,0.0,Williams,0.4,272,92,False,None,20,0.96,a,16,17,209.0,144,21,54,0,0,0,0,0.0,12.0,Williams,7
0,7,163,None,None,4,0.45,60689,None,,0,0,0,0,82.1,250,31,None,,0,4,0.9,None,0,0.37,0.04,3.08,0.34,2.71,11.80,1.32,0.3,Chris,0.0,322,20,9,1.0,3,39.3,261,32,468,False,145.2,271,27,807,,None,50,153,37,0,0,None,0,,60689.jpg,2.1,234,26,0,0,0.0,Wood,0.5,237,45,False,None,9,1.0,a,16,17,169.0,163,32,53,0,0,0,0,0.0,10.6,Wood,0
0,2,366,None,None,5,0.2,208912,None,,0,0,0,0,66.6,265,94,None,,0,2,1.5,None,0,0.55,0.02,1.40,0.05,0.85,44.46,1.81,0.03,Joe,0.0,196,121,44,1.79,1,67.5,187,57,469,False,502.2,101,34,2215,,None,45,373,96,0,0,None,0,,208912.jpg,2.0,251,97,0,0,0.0,Worrall,0.1,451,180,False,None,21,0.85,a,16,17,111.0,212,62,61,0,0,0,0,0.0,13.6,Worrall,6
3,0,177,None,None,5,0.25,204968,None,,0,0,0,0,103.3,226,128,None,,0,3,1.1,None,0,0.43,0.02,2.42,0.12,1.99,29.34,1.44,0.1,Ryan,0.0,389,124,36,1.77,0,54.5,217,103,470,False,215.0,237,105,1833,,None,50,220,145,0,0,None,0,,204968.jpg,2.0,258,103,0,0,0.0,Yates,0.1,540,205,False,None,21,1.03,a,16,17,233.0,132,84,53,0,0,0,0,0.0,10.6,Yates,5
0,0,0,None,None,0,0,233821,None,,0,0,0,0,0.0,494,191,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Anel,0.0,231,143,0,0,0,0.0,497,191,471,False,0.0,495,191,0,,None,45,408,118,0,0,None,0,,233821.jpg,0.0,499,191,0,0,0,Ahmedhodžić,0.9,184,59,False,None,0,0,a,17,49,0.0,485,190,0,0,0,0,0,0.0,0.0,Ahmedhodžić,0
0,0,0,None,None,0,0,538206,None,,0,0,0,0,0.0,447,53,None,,0,1,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jordan,0.0,100,43,0,0,0,0.0,456,61,472,False,0.0,454,61,0,,None,40,584,68,0,0,None,0,,538206.jpg,0.0,460,61,0,0,0,Amissah,0.5,252,39,False,None,0,0,a,17,49,0.0,432,44,0,0,0,0,0,0.0,0.0,Amissah,0
0,0,0,None,None,0,0,82691,None,,0,0,0,0,0.0,376,136,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,15,4,0,0,0,0.0,393,137,473,False,0.0,391,137,0,,None,40,499,142,0,0,None,0,,82691.jpg,0.0,397,138,0,0,0,Baldock,6.2,58,20,False,None,0,0,a,17,49,0.0,358,132,0,0,0,0,0,0.0,0.0,Baldock,0
0,0,0,None,None,0,0,40386,None,,0,0,0,0,0.0,370,135,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Chris,0.0,7,1,0,0,0,0.0,389,136,474,False,0.0,387,136,0,,None,40,491,139,0,0,None,0,,40386.jpg,0.0,393,137,0,0,0,Basham,0.5,238,83,False,None,0,0,a,17,49,0.0,352,131,0,0,0,0,0,0.0,0.0,Basham,0
0,0,0,None,None,0,0,207189,None,,0,0,0,0,0.0,559,240,None,,0,3,1.1,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Sander,0.0,392,126,0,0,0,0.0,561,240,475,False,0.0,560,240,0,,None,50,223,147,0,0,None,0,,207189.jpg,0.0,561,240,0,0,0,Berge,0.3,320,100,False,None,0,0,a,17,49,0.0,557,240,0,0,0,0,0,0.0,0.0,Berge,0
0,0,0,None,None,0,0,226182,None,,0,0,0,0,0.0,487,189,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jayden,0.0,222,139,0,0,0,0.0,490,189,476,False,0.0,488,189,0,,None,45,399,114,0,0,None,0,,226182.jpg,0.0,492,189,0,0,0,Bogle,0.2,395,154,False,None,0,0,a,17,49,0.0,478,188,0,0,0,0,0,0.0,0.0,Bogle,0
0,0,0,None,None,0,0,195473,None,,0,0,0,0,0.0,556,57,None,,0,4,0.9,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhian,0.0,382,24,0,0,0,0.0,558,58,477,False,0.0,557,57,0,,None,50,213,41,0,0,2,0,,195473.jpg,0.0,558,58,0,0,0,Brewster,0.4,266,50,False,None,0,0,a,17,49,0.0,554,58,0,0,0,0,0,0.0,0.0,Brewster,0
0,0,0,None,None,0,0,476938,None,,0,0,0,0,0.0,517,208,None,,0,3,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Ismaila,0.0,277,47,0,0,0,0.0,520,207,478,False,0.0,519,207,0,,None,45,454,228,0,0,None,0,,476938.jpg,0.0,521,208,0,0,0,Coulibaly,0.4,282,90,False,None,0,0,a,17,49,0.0,510,206,0,0,0,0,0,0.0,0.0,Coulibaly,0
0,0,0,None,None,0,0,102549,None,,0,0,0,0,0.0,379,24,None,,0,1,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,20,14,0,0,0,0.0,394,37,479,False,0.0,392,37,0,,None,40,504,39,0,0,None,0,,102549.jpg,0.0,398,37,0,0,0,Davies,0.3,316,48,False,None,0,0,a,17,49,0.0,361,15,0,0,0,0,0,0.0,0.0,Davies,0
0,0,0,None,None,0,0,108416,None,,0,0,0,0,0.0,459,177,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,136,80,0,0,0,0.0,464,177,480,False,0.0,462,177,0,,None,45,313,55,0,0,None,0,,108416.jpg,0.0,468,178,0,0,0,Egan,0.2,344,121,False,None,0,0,a,17,49,0.0,446,176,0,0,0,0,0,0.0,0.0,Egan,0
0,0,0,None,None,0,0,47247,2,,0,0,0,0,0.0,538,223,None,,0,3,1.1,None,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,313,71,0,0,0,0.0,541,223,481,False,0.0,540,223,0,,None,50,144,92,0,0,None,0,,47247.jpg,0.0,541,223,0,0,0,Fleck,0.1,512,181,False,None,0,0,a,17,49,0.0,533,222,0,0,0,0,0,0.0,0.0,Fleck,0
0,0,0,None,None,0,0,82143,None,,0,0,0,0,0.0,453,58,None,,0,1,1.9,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,123,50,0,0,0,0.0,459,63,482,False,0.0,457,63,0,,None,45,300,17,0,0,None,0,,82143.jpg,0.0,463,63,0,0,0,Foderingham,0.5,235,35,False,None,0,0,a,17,49,0.0,440,51,0,0,0,0,0,0.0,0.0,Foderingham,0
0,0,0,None,None,0,0,523700,None,,0,0,0,0,0.0,571,64,None,,0,4,0.9,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,442,37,0,0,0,0.0,571,64,483,False,0.0,571,64,0,,None,50,273,54,0,0,None,0,,523700.jpg,0.0,571,64,0,0,0,Jebbison,0.1,482,72,False,None,0,0,a,17,49,0.0,568,64,0,0,0,0,0,0.0,0.0,Jebbison,0
0,0,0,None,None,0,0,155197,None,,0,0,0,0,0.0,467,181,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Max,0.0,156,93,0,0,0,0.0,471,181,484,False,0.0,469,181,0,,None,45,333,68,0,0,None,0,,155197.jpg,0.0,474,181,0,0,0,Lowe,0.2,419,168,False,None,0,0,a,17,49,0.0,457,180,0,0,0,0,0,0.0,0.0,Lowe,0
0,0,0,None,None,0,0,169432,None,,0,0,0,0,0.0,575,67,None,,0,4,1.3,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliver,0.0,470,42,0,0,0,0.0,575,67,485,False,0.0,575,67,0,,None,55,101,30,0,0,None,0,,169432.jpg,0.0,575,67,0,0,0,McBurnie,0.2,348,64,False,None,0,0,a,17,49,0.0,575,67,0,0,0,0,0,0.0,0.0,McBurnie,0
0,0,0,None,None,0,0,440993,None,,0,0,0,0,0.0,578,68,None,,0,4,1.3,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Iliman,0.0,501,45,0,0,0,0.0,578,68,486,False,0.0,578,68,0,,None,55,132,33,0,0,None,0,,440993.jpg,0.0,578,68,0,0,0,Ndiaye,1.2,147,30,False,None,0,0,a,17,49,0.0,578,68,0,0,0,0,0,0.0,0.0,Ndiaye,0
0,0,0,None,None,0,0,443211,None,,0,0,0,0,0.0,432,165,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,84,46,0,0,0,0.0,442,165,487,False,0.0,440,165,0,,None,40,568,184,0,0,None,0,,443211.jpg,0.0,446,166,0,0,0,Norrington-Davies,0.3,300,101,False,None,0,0,a,17,49,0.0,417,164,0,0,0,0,0,0.0,0.0,Norrington-Davies,0
0,0,0,None,None,0,0,79934,1,,0,0,0,0,0.0,541,226,1,,0,3,1.1,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliver,0.0,326,79,0,0,0,0.0,544,226,488,False,0.0,543,226,0,,None,50,157,100,0,0,None,0,,79934.jpg,0.0,544,226,0,0,0,Norwood,0.1,483,156,False,None,0,0,a,17,49,0.0,536,225,0,0,0,0,0,0.0,0.0,Norwood,0
