id,xP
600,1.0
610,1.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
347,0.0
348,0.0
355,0.0
504,0.0
519,0.0
533,0.0
550,0.0
551,0.0
569,0.0
593,0.0
609,0.0
615,0.0
643,0.0
656,0.0
660,0.0
349,-0.5
350,0.0
351,0.0
352,0.0
353,-0.5
354,-0.5
356,-0.4
357,-0.5
358,-0.5
359,-0.2
360,-0.5
361,0.0
362,0.0
363,-0.5
364,0.0
365,-0.5
366,-0.5
367,-0.5
368,-0.5
369,-0.5
370,-0.5
371,-0.5
372,-0.5
373,-0.5
374,-0.5
375,0.0
376,-0.5
377,-0.5
552,-0.5
594,0.0
626,-0.5
295,-0.5
378,-0.5
379,-0.5
380,-0.5
381,-0.5
382,0.0
383,-0.5
384,0.0
385,-0.4
386,0.0
387,-0.5
388,-0.5
389,0.0
390,0.0
391,-0.5
392,0.0
393,-0.5
394,-0.5
395,0.0
396,0.0
397,-0.5
398,-0.5
399,0.0
474,-0.5
493,-0.5
507,0.0
511,0.0
518,-0.5
523,0.0
524,-0.5
527,-0.5
536,0.0
553,-0.5
582,-0.5
583,-0.4
585,-0.5
602,-0.5
621,-0.5
628,-0.5
666,0.7
21,-1.0
321,-1.0
400,-1.0
401,-1.0
402,0.0
403,0.0
405,-1.0
406,-1.0
407,-1.0
408,-1.0
409,0.0
411,-1.0
412,0.0
413,-1.0
414,0.0
415,0.0
416,-1.0
417,-1.0
418,-1.0
419,0.0
420,-1.0
421,0.0
422,-1.0
423,-1.0
424,-1.0
512,-1.0
528,-1.0
622,-0.8
623,-1.0
624,-1.0
647,-1.0
648,-1.0
425,0.5
426,0.5
427,0.5
428,0.0
429,0.5
430,0.5
431,0.5
432,0.5
433,0.5
434,0.0
435,0.5
436,0.0
437,0.0
438,0.0
439,0.5
440,0.5
441,0.5
442,0.0
443,0.0
444,0.5
445,0.5
446,0.5
447,0.0
448,0.5
449,0.5
450,0.5
451,0.5
452,0.5
453,0.0
454,0.5
513,0.5
522,0.5
554,0.5
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
471,0.0
472,0.0
473,0.0
509,0.0
529,0.0
545,0.0
555,0.0
556,0.0
571,0.0
572,0.0
575,0.0
588,0.0
603,0.0
476,0.0
477,-0.2
478,-0.5
480,-0.5
481,-0.5
482,-0.5
483,-0.5
484,-0.5
485,0.0
486,0.0
487,-0.5
488,0.0
489,-0.5
490,0.0
491,-0.5
492,-0.5
494,-0.5
503,-0.5
516,-0.5
557,-0.5
558,-0.5
566,-0.5
567,-0.5
568,-0.5
579,-0.5
589,-0.5
608,0.0
625,0.0
629,-0.5
657,-0.5
658,-0.5
664,0.8
