assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,2,130,100,100,3,0.47,194634,None,,0,0,-3,3,119.5,100,73,None,,1,3,4.5,5.5,8,0.60,0.09,3.39,0.52,2.79,6.59,1.02,0.43,Diogo,5.0,32,16,4,0.62,4,55.2,51,34,294,False,142.6,152,59,579,,2023-09-30T23:00:08.714780Z,77,17,10,0,0,None,0,,194634.jpg,3.9,71,36,1,0,0.0,Teixeira da Silva,1.9,131,39,False,None,7,1.09,a,11,14,291.0,22,12,43,291660,4875,412950,1081,0.6,5.6,Diogo J.,1
2,0,62,None,None,0,0.0,444884,None,,0,0,-2,2,77.8,158,104,None,,0,3,1.3,2.3,1,1.05,0.37,1.37,0.48,0.32,3.55,1.26,0.11,Harvey,1.8,182,82,2,0.71,0,16.2,270,126,295,False,44.0,307,136,254,,None,48,305,200,0,0,None,0,,444884.jpg,1.5,305,140,0,0,0.0,Elliott,0.2,337,101,False,None,1,0.35,a,11,14,41.0,218,116,15,12927,105,21030,135,0.4,3.1,Elliott,1
0,0,0,0,0,0,0,116643,None,,0,0,0,0,0.0,707,301,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fabio Henrique,0.0,687,289,0,0,0,0.0,710,302,296,False,0.0,710,302,0,Permanent Transfer to Al-Ittihad,2023-08-01T09:50:49.848998Z,50,176,108,0,0,None,0,,116643.jpg,0.0,710,302,0,0,0,Tavares,0.0,684,282,False,None,0,0,u,11,14,0.0,704,300,0,0,0,1077,1,0.0,0.0,Fabinho,0
0,3,83,100,100,1,0.2,243298,None,,0,0,-3,3,48.8,224,37,None,,0,4,0.5,1.5,2,0.25,0.05,2.91,0.57,2.66,6.32,1.25,0.52,Cody,1.0,270,33,6,1.18,2,28.4,172,28,297,False,94.4,234,27,456,,2023-10-01T02:00:08.267715Z,72,27,11,0,0,None,0,,243298.jpg,2.4,202,28,0,0,0.0,Gakpo,2.2,120,20,False,None,6,1.18,a,11,14,144.0,63,22,24,139814,914,562052,939,0.1,3.3,Gakpo,0
0,1,104,None,None,2,0.36,171287,None,,0,0,0,0,96.4,126,23,None,,0,2,1.7,2.7,0,0.13,0.02,0.61,0.11,0.48,6.96,1.26,0.09,Joe,2.2,126,34,3,0.54,0,22.6,213,63,298,False,98.8,222,90,499,,None,45,372,65,0,0,None,0,,171287.jpg,2.3,205,70,0,0,0.0,Gomez,0.5,230,88,False,None,5,0.9,a,11,14,30.0,250,76,23,48698,456,40236,463,0.5,5.1,Gomez,1
0,0,0,0,0,0,0,56979,None,,0,0,0,0,0.0,702,298,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jordan,0.0,683,287,0,0,0,0.0,706,300,299,False,0.0,706,300,0,Permanent transfer to Al-Ettifaq,2023-07-28T08:28:45.116062Z,50,168,104,0,0,None,0,,56979.jpg,0.0,706,300,0,0,0,Henderson,0.0,692,285,False,None,0,0,u,11,14,0.0,699,297,0,0,0,783,0,0.0,0.0,Henderson,0
0,0,29,0,0,1,0.32,206915,None,,0,0,-1,1,17.6,328,172,None,,0,3,0.0,0.0,0,0.08,0.03,0.19,0.07,0.11,6.68,2.16,0.04,Curtis,0.0,674,280,4,1.29,0,6.7,360,165,300,False,34.0,336,148,278,Hamstring injury - Expected back 25 Nov,2023-11-05T22:00:08.905000Z,49,248,159,0,0,None,0,,206915.jpg,1.0,420,204,1,0,0.0,Jones,0.0,511,177,False,None,4,1.29,i,11,14,20.0,287,146,5,3038,1,12213,41,0.0,1.0,Jones,1
0,0,0,None,None,0,0,200720,None,,0,0,-1,1,0.0,448,19,None,,0,1,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Caoimhin,0.0,395,35,0,0,0,0.0,471,37,301,False,0.0,465,37,0,,None,39,722,79,0,0,None,0,,200720.jpg,0.0,477,37,0,0,0,Kelleher,0.3,279,37,False,None,0,0,a,11,14,0.0,424,13,0,9476,153,11333,88,0.0,0.0,Kelleher,0
0,0,107,100,100,2,0.39,204716,None,,0,0,-1,1,36.7,267,82,None,,0,2,2.7,3.7,0,0.08,0.02,0.15,0.03,0.07,5.85,1.13,0.01,Ibrahima,3.2,81,19,5,0.96,0,16.3,269,87,302,False,114.2,196,79,467,,2023-08-25T09:30:07.183386Z,49,245,30,0,0,None,0,,204716.jpg,2.5,187,63,0,0,0.0,Konaté,1.8,134,55,False,None,5,0.96,a,11,14,12.0,334,114,20,185641,2189,197181,1907,0.7,4.1,Konaté,1
1,1,108,None,None,2,0.28,244731,None,,0,0,-1,1,119.1,101,74,None,,0,3,2.7,3.7,1,1.09,0.15,3.90,0.55,2.81,8.77,1.24,0.4,Luis,3.2,85,44,7,0.99,3,44.8,78,50,303,False,129.6,167,64,638,,None,74,24,14,0,0,None,0,,244731.jpg,3.5,99,44,0,0,0.0,Díaz,7.0,56,18,False,None,8,1.13,a,11,14,200.0,39,23,39,1308352,5463,1335282,5418,0.4,5.3,Luis Díaz,0
1,1,118,0,0,3,0.31,243016,None,,0,0,-2,2,153.9,64,47,None,,0,3,0.0,0.0,0,1.06,0.11,1.19,0.12,0.13,13.04,1.33,0.01,Alexis,1.5,222,105,9,0.92,0,31.7,146,77,304,False,147.6,142,54,880,Suspended until 25 Nov,2023-11-05T22:00:08.929781Z,58,79,49,0,0,None,0,,243016.jpg,1.7,287,132,1,0,0.0,Mac Allister,3.2,105,29,False,None,11,1.12,s,11,14,16.0,313,158,19,135912,24,936395,3984,0.3,3.3,Mac Allister,5
0,0,118,None,None,2,0.29,60914,None,,0,0,-1,1,19.9,321,112,None,,0,2,1.0,2.0,5,0.11,0.02,0.57,0.09,0.46,8.86,1.28,0.07,Joel,1.5,214,70,6,0.87,0,15.8,273,90,305,False,118.2,189,75,621,,None,49,221,28,1,0,None,0,,60914.jpg,2.4,197,68,0,0,0.0,Matip,0.5,240,94,False,None,7,1.01,a,11,14,20.0,286,92,19,58593,341,51567,271,0.3,3.9,Matip,1
0,0,0,0,0,0,0,197464,None,,0,0,0,0,0.0,485,177,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,434,142,0,0,0,0.0,507,179,306,False,0.0,500,179,0,Loaned to Celtic - expected back January,2023-09-01T07:23:15.190757Z,40,637,176,0,0,None,0,,197464.jpg,0.0,512,175,0,0,0,Phillips,0.1,379,143,False,None,0,0,u,11,14,0.0,462,168,0,2433,0,17028,47,0.0,0.0,Phillips,0
0,3,167,0,0,1,0.12,122798,1,,0,0,-1,1,284.3,20,4,None,,1,2,0.0,0.0,0,0.99,0.12,1.46,0.18,0.47,11.37,1.42,0.06,Andrew,0.0,726,237,9,1.12,1,52.7,58,8,307,False,196.2,94,34,720,Shoulder injury - Expected back 21 Jan,2023-10-13T09:30:09.199189Z,64,49,3,0,0,None,0,,122798.jpg,3.2,121,38,0,0,0.0,Robertson,2.7,111,47,False,None,8,1.0,i,11,14,46.0,201,47,26,466751,50,675878,2643,0.0,4.1,Robertson,1
4,11,303,None,None,4,0.34,118748,None,,0,0,4,-4,334.0,12,8,4,,3,3,9.3,10.3,13,3.15,0.27,11.89,1.02,8.74,13.38,1.15,0.75,Mohamed,9.8,1,1,9,0.78,10,120.4,1,1,308,True,409.6,2,1,1044,,None,129,2,1,0,1,2,0,,118748.jpg,8.2,1,1,0,0,0.0,Salah,45.5,4,2,False,None,12,1.03,a,11,14,459.0,3,1,98,2770896,30135,1017791,3069,0.8,7.6,Salah,1
4,5,237,None,None,5,0.43,424876,2,,0,0,1,-1,385.2,6,5,2,,1,3,4.7,5.7,3,2.63,0.22,3.42,0.29,0.79,13.88,1.18,0.07,Dominik,5.2,23,13,9,0.77,1,72.5,24,17,309,False,214.2,75,27,1055,,None,71,30,17,0,0,None,0,,424876.jpg,4.2,51,26,0,0,0.0,Szoboszlai,6.5,63,20,False,None,12,1.02,a,11,14,126.0,93,57,50,649152,6590,445618,5236,0.7,7.0,Szoboszlai,1
0,0,0,0,0,0,0,61558,None,,0,0,-2,2,0.0,683,285,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Thiago,0.0,658,267,0,0,0,0.0,688,286,310,False,0.0,685,284,0,Hip injury - Expected back 01 Jan,2023-08-25T09:30:07.201442Z,48,281,181,0,0,None,0,,61558.jpg,0.0,690,287,0,0,0,Alcántara do Nascimento,0.1,407,131,False,None,0,0,i,11,14,0.0,676,280,0,1993,5,19070,24,0.0,0.0,Thiago,0
2,0,98,None,None,3,1.01,214285,4,,0,0,1,-1,69.7,174,45,None,,1,2,5.7,6.7,12,0.79,0.27,0.81,0.28,0.02,2.85,0.96,0.01,Konstantinos,6.2,10,2,1,0.34,0,10.4,321,116,311,False,25.4,361,138,268,,None,46,339,43,0,0,None,0,,214285.jpg,5.2,16,4,0,0,0.0,Tsimikas,10.6,36,11,False,None,3,1.01,a,11,14,8.0,358,125,26,1183821,18164,112385,3529,1.3,5.7,Tsimikas,0
0,0,0,0,0,0,0,444765,None,,0,0,0,0,0.0,507,192,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sepp,0.0,459,160,0,0,0,0.0,529,194,312,False,0.0,522,194,0,Season long loan to Mainz 05,2023-07-17T06:21:35.145355Z,40,666,198,0,0,None,0,,444765.jpg,0.0,535,191,0,0,0,van den Berg,0.0,610,213,False,None,0,0,u,11,14,0.0,485,184,0,0,0,2157,15,0.0,0.0,Van den Berg,0
2,5,192,75,75,3,0.32,97032,None,,0,0,1,-1,74.0,162,39,3,,0,2,4.0,4.7,6,0.35,0.04,1.06,0.12,0.71,14.51,1.56,0.08,Virgil,5.8,16,6,9,0.97,0,39.7,94,21,313,False,259.2,35,9,837,Illness - 75% chance of playing,2023-11-09T08:30:08.885661Z,61,59,4,0,0,None,0,,97032.jpg,3.6,91,26,1,0,0.0,van Dijk,8.0,47,14,False,None,10,1.08,d,11,14,63.0,169,33,36,452577,1859,680414,7841,1.0,5.9,Virgil,1
0,0,32,None,None,0,0.0,441428,None,,0,0,0,0,2.1,392,145,None,,0,2,-0.3,0.7,1,0.01,0.01,0.01,0.01,0.00,1.00,0.78,0.0,Jarell,0.2,340,111,1,0.78,0,3.2,396,141,626,False,29.6,347,133,115,,None,40,664,196,0,0,None,0,,441428.jpg,1.2,340,112,0,0,0.0,Quansah,0.1,392,150,False,None,1,0.78,a,11,14,0.0,483,182,5,12241,110,8428,100,0.0,1.2,Quansah,0
0,0,0,None,None,0,0,491970,None,,0,0,0,0,0.0,653,265,None,,0,3,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Bobby,0.0,621,242,0,0,0,0.0,664,268,627,False,0.0,658,264,0,,None,45,434,249,0,0,None,0,,491970.jpg,0.0,667,271,0,0,0,Clark,0.0,599,229,False,None,0,0,a,11,14,0.0,644,260,0,1193,18,1588,10,0.0,0.0,Clark,0
0,0,3,100,100,0,0.0,496208,None,,0,0,-1,1,0.8,408,204,None,,0,3,-0.5,0.5,0,0.00,0.0,0.00,0.0,0.00,0.14,0.97,0.0,Ben,0.0,569,216,0,0.0,0,0.1,456,216,628,False,0.2,451,212,13,,2023-10-18T22:00:10.476427Z,44,553,309,0,0,None,0,,496208.jpg,1.0,384,178,0,0,0.0,Doak,0.0,528,187,False,None,0,0.0,a,11,14,0.0,590,236,1,4606,22,6429,23,0.0,0.2,Doak,0
0,0,3,None,None,0,0.0,491501,None,,0,0,-1,1,0.0,601,240,None,,0,3,-0.3,0.7,1,0.00,0.0,0.00,0.0,0.00,0.01,0.9,0.0,James,0.2,351,164,0,0.0,0,0.0,616,243,629,False,0.0,609,238,1,,None,44,551,307,0,0,None,0,,491501.jpg,1.0,383,177,0,0,0.0,McConnell,0.0,630,250,False,None,0,0.0,a,11,14,0.0,588,234,1,830,23,1241,13,0.0,0.2,McConnell,0
0,0,30,None,None,1,0.44,158983,None,,0,0,-1,1,2.9,386,193,None,,0,3,0.5,1.5,3,0.04,0.02,0.04,0.02,0.00,4.91,2.15,0.0,Wataru,1.0,266,127,2,0.87,0,1.8,425,196,668,False,15.8,384,171,206,,None,54,116,73,0,0,None,0,,158983.jpg,1.3,338,160,0,0,0.0,Endo,0.1,482,163,False,None,2,0.87,a,11,14,0.0,720,312,9,7558,61,6679,56,0.2,1.7,Endo,0
0,0,47,50,50,1,0.33,441266,None,,0,0,0,0,44.1,241,134,None,,0,3,0.5,1.0,0,0.16,0.05,1.03,0.34,0.87,2.88,0.96,0.29,Ryan,1.5,217,101,3,1.0,0,15.7,277,127,708,False,44.2,306,135,270,Knee injury - 50% chance of playing,2023-11-09T08:30:09.628354Z,50,206,129,0,0,None,0,,441266.jpg,1.4,316,148,0,0,0.0,Gravenberch,0.1,374,118,False,None,3,1.0,d,11,14,69.0,155,94,10,23599,46,12782,582,0.3,2.0,Gravenberch,0
0,0,0,None,None,0,0,462491,None,,0,0,0,0,0.0,515,196,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,467,164,0,0,0,0.0,537,198,726,False,0.0,530,198,0,,None,40,674,202,0,0,None,0,,462491.jpg,0.0,543,195,0,0,0,Chambers,0.0,637,218,False,None,0,0,a,11,14,0.0,493,188,0,1156,29,467,16,0.0,0.0,Chambers,0
0,0,0,None,None,0,0,519328,None,,0,0,0,0,0.0,533,206,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,486,175,0,0,0,0.0,555,208,728,False,0.0,549,209,0,,None,40,697,217,0,0,None,0,,519328.jpg,0.0,561,205,0,0,0,Scanlon,0.0,703,235,False,None,0,0,a,11,14,0.0,512,199,0,270,12,108,12,0.0,0.0,Scanlon,0
0,0,11,0,0,0,0.0,437742,None,,0,0,-1,1,13.9,351,181,None,,0,3,0.0,0.0,0,0.01,0.01,0.07,0.05,0.06,1.07,0.74,0.04,Albert,0.0,679,284,2,1.38,0,2.9,405,189,21,False,4.2,427,197,130,Hamstring injury - Expected back 25 Nov,2023-09-27T09:00:08.013871Z,49,265,169,0,0,None,0,,437742.jpg,1.5,307,142,0,0,0.0,Sambi Lokonga,0.0,627,248,False,None,2,1.38,i,12,102,11.0,342,176,3,992,1,2053,5,0.0,0.6,Sambi,0
0,0,123,None,None,0,0.0,184704,None,,0,0,-1,1,101.2,121,87,None,,0,3,1.3,0.8,2,0.48,0.04,0.66,0.06,0.18,24.74,2.1,0.02,Marvelous,1.8,171,79,22,1.87,0,24.5,202,100,52,False,127.8,172,69,1060,,None,44,499,283,0,0,None,0,,184704.jpg,1.7,279,125,0,0,0.0,Nakamba,1.5,148,46,False,None,12,1.02,a,12,102,14.0,321,162,20,164579,1467,145734,818,0.4,4.5,Nakamba,4
0,2,70,None,None,0,0.0,174310,None,,0,0,-2,2,68.0,176,24,None,,0,4,1.5,1.0,1,0.21,0.05,1.46,0.35,1.25,7.08,1.69,0.3,Elijah,2.0,151,22,8,1.9,2,25.4,197,30,314,False,85.2,241,29,378,,None,48,294,59,0,0,2,0,,174310.jpg,2.2,217,31,0,0,0.0,Adebayo,0.7,204,33,False,None,4,0.95,a,12,102,100.0,111,32,26,48783,306,89837,549,0.4,5.4,Adebayo,0
0,1,68,0,0,0,0.0,208904,None,,0,0,0,0,1.8,395,146,None,,0,2,0.0,0.0,0,0.00,0.0,0.26,0.06,0.26,7.07,1.72,0.06,Mads Juel,0.0,438,145,6,1.46,1,14.3,289,100,315,False,113.2,197,80,371,Hamstring injury - Unknown return date,2023-10-07T21:00:07.970294Z,40,641,179,0,0,None,0,,208904.jpg,2.2,212,71,0,0,0.0,Andersen,1.0,175,68,False,None,4,0.97,i,12,102,27.0,260,78,13,198415,10,173640,1121,0.0,3.2,Andersen,1
0,0,68,0,0,0,0.0,165183,None,,0,0,-1,1,16.8,333,115,None,,0,2,0.0,0.0,0,0.07,0.01,0.44,0.07,0.37,11.75,1.89,0.06,Amari'i,0.0,393,123,12,1.93,0,15.3,282,97,316,False,104.4,209,86,560,Hamstring injury - Expected back 25 Nov,2023-10-03T22:30:08.429028Z,39,720,230,0,0,None,0,,165183.jpg,1.3,320,104,0,0,0.0,Bell,3.2,103,44,False,None,7,1.12,i,12,102,33.0,242,72,9,104092,80,578837,1735,0.0,2.3,Bell,0
0,0,6,100,0,0,0.0,82738,None,,0,0,-3,3,0.0,677,281,None,,0,3,-0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,1.22,4.22,0.0,Luke,0.0,648,260,1,3.46,0,0.2,453,213,317,False,0.0,680,280,26,,2023-11-04T03:00:08.936884Z,47,313,204,0,0,None,0,,82738.jpg,1.0,401,189,0,0,0.0,Berry,0.0,556,204,False,None,0,0.0,a,12,102,2.0,402,202,2,1056,5,5704,20,0.0,0.4,Berry,0
1,0,79,0,0,0,0.0,156658,None,,0,0,0,0,73.8,163,40,None,,0,2,0.0,0.0,0,0.19,0.03,0.56,0.09,0.37,12.33,1.87,0.06,Reece,0.2,338,109,12,1.82,0,25.6,194,57,318,False,131.2,163,65,595,Hamstring injury - Expected back 02 Dec,2023-10-22T23:30:07.909991Z,40,631,171,0,0,None,0,,156658.jpg,1.6,290,94,0,0,0.0,Burke,0.1,357,135,False,None,7,1.06,i,12,102,51.0,191,40,13,24486,8,15981,163,0.0,3.2,Burke,1
0,0,0,0,0,0,0,193195,None,,0,0,-1,1,0.0,694,292,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Allan,0.0,671,277,0,0,0,0.0,698,294,319,False,0.0,696,293,0,Season-long loan to Millwall,2023-09-01T15:34:04.323217Z,49,240,154,0,0,None,0,,193195.jpg,0.0,699,294,0,0,0,Campbell,0.0,632,252,False,None,0,0,u,12,102,0.0,691,290,0,182,0,3725,1,0.0,0.0,Campbell,0
0,0,4,100,100,0,0.0,96784,None,,0,0,-2,2,0.3,423,212,None,,0,3,-0.3,-0.8,1,0.00,0.0,0.00,0.0,0.00,0.30,1.59,0.0,Jordan,0.2,360,171,0,0.0,0,0.8,437,203,320,False,7.8,415,188,17,,2023-08-06T23:30:05.803333Z,48,286,186,0,0,None,0,,96784.jpg,1.0,408,194,0,0,0.0,Clark,0.0,702,292,False,None,0,0.0,a,12,102,0.0,677,281,1,510,1,1419,4,0.0,0.2,Clark,0
1,4,134,75,100,0,0.0,244262,1,,0,0,-1,1,371.5,8,2,2,,0,2,0.5,0.2,2,1.55,0.17,1.87,0.21,0.32,20.37,2.29,0.04,Alfie,1.2,228,73,17,1.91,0,58.4,41,4,321,False,153.8,134,50,802,Knock - 75% chance of playing,2023-11-12T02:00:09.508262Z,44,530,120,0,0,None,0,,244262.jpg,1.9,250,80,0,0,0.0,Doughty,0.2,298,114,False,None,9,1.01,d,12,102,59.0,177,35,23,29300,114,23365,264,0.3,5.2,Doughty,1
0,0,0,0,0,0,0,49083,None,,0,0,-1,1,0.0,687,287,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,665,272,0,0,0,0.0,693,289,322,False,0.0,691,288,0,Released,2023-08-25T08:38:56.197815Z,49,219,139,0,0,None,0,,49083.jpg,0.0,694,289,0,0,0,Freeman,0.0,676,276,False,None,0,0,u,12,102,0.0,683,284,0,59,0,1874,4,0.0,0.0,Freeman,0
0,0,0,0,0,0,0,113534,None,,0,0,0,0,0.0,472,34,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,421,50,0,0,0,0.0,494,51,323,False,0.0,487,51,0,Released from contract,2023-09-03T20:04:04.658822Z,40,623,43,0,0,None,0,,113534.jpg,0.0,499,51,0,0,0,Macey,0.3,286,40,False,None,0,0,u,12,102,0.0,449,28,0,1324,0,37117,73,0.0,0.0,Macey,0
0,0,0,0,0,0,0,422303,None,,0,0,0,0,0.0,630,67,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,595,63,0,0,0,0.0,640,66,324,False,0.0,634,64,0,Season-long loan to Barnsley,2023-08-28T08:17:07.837499Z,45,402,70,0,0,None,0,,422303.jpg,0.0,646,70,0,0,0,McAtee,0.6,212,36,False,None,0,0,u,12,102,0.0,619,66,0,7174,0,218762,286,0.0,0.0,McAtee,0
0,0,0,0,0,0,0,453537,None,,0,0,0,0,0.0,637,256,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Carlos,0.0,602,231,0,0,0,0.0,647,259,325,False,0.0,641,255,0,Permanent transfer to Bolton Wanderers,2023-07-26T11:29:40.140241Z,45,414,238,0,0,None,0,,453537.jpg,0.0,653,263,0,0,0,Mendes Gomes,0.0,683,281,False,None,0,0,u,12,102,0.0,627,251,0,0,0,1386,1,0.0,0.0,Mendes,0
1,7,119,None,None,1,0.09,156700,None,,-1,1,-2,2,108.4,112,11,None,,2,4,1.5,1.0,2,0.62,0.06,4.52,0.41,3.90,24.38,2.17,0.35,Carlton,2.0,161,24,21,1.87,3,56.5,45,11,326,False,153.0,135,15,1010,,None,53,137,38,0,0,1,0,,156700.jpg,3.8,78,13,0,0,0.0,Morris,3.6,93,16,False,None,12,1.07,a,12,102,306.0,21,10,45,1019855,1729,801470,3759,0.4,8.5,Morris,1
0,0,0,0,0,0,0,174595,None,,0,0,0,0,0.0,615,62,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Admiral,0.0,579,58,0,0,0,0.0,625,61,327,False,0.0,619,59,0,Season-long loan to Exeter City,2023-09-01T14:47:17.297340Z,45,373,65,0,0,None,0,,174595.jpg,0.0,631,65,0,0,0,Muskwe,0.1,439,65,False,None,0,0,u,12,102,0.0,603,61,0,1383,0,17074,20,0.0,0.0,Muskwe,0
0,2,118,None,None,1,0.12,229164,None,,0,0,-1,1,128.3,86,7,None,,0,4,3.0,2.5,2,1.44,0.17,2.31,0.27,0.87,18.77,2.23,0.1,Chiedozie,3.5,68,13,14,1.66,1,37.7,102,18,328,False,116.6,194,21,759,,None,49,255,53,0,0,None,0,,229164.jpg,2.2,218,32,0,0,0.0,Ogbene,0.2,338,52,False,None,8,0.95,a,12,102,132.0,77,27,26,13055,405,13424,145,0.7,5.3,Ogbene,0
0,0,0,0,0,0,0,168035,None,,0,0,0,0,0.0,710,303,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fred,0.0,690,292,0,0,0,0.0,712,304,329,False,0.0,712,304,0,Season long loan to Rotherham,2023-07-31T07:05:08.472622Z,50,184,113,0,0,None,0,,168035.jpg,0.0,712,304,0,0,0,Onyedinma,0.0,730,312,False,None,0,0,u,12,102,0.0,707,302,0,0,0,198,1,0.0,0.0,Onyedinma,0
0,0,25,100,100,0,0.0,199056,None,,0,0,-1,1,1.6,400,148,None,,0,2,0.5,0.0,2,0.00,0.0,0.00,0.0,0.00,7.13,2.72,0.0,Gabriel,1.0,246,81,4,1.53,0,4.8,376,135,330,False,44.6,304,114,236,,2023-08-04T11:00:04.319102Z,44,503,107,0,0,None,0,,199056.jpg,1.3,324,108,0,0,0.0,Osho,0.0,654,225,False,None,3,1.14,a,12,102,2.0,396,145,4,918,27,1824,7,0.2,0.9,Osho,0
0,0,0,0,0,0,0,490180,None,,0,0,0,0,0.0,651,74,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aribim,0.0,619,71,0,0,0,0.0,662,74,331,False,0.0,656,72,0,Season long loan to Bromley,2023-08-21T08:33:51.407917Z,45,432,79,0,0,None,0,,490180.jpg,0.0,665,76,0,0,0,Pepple,0.1,455,67,False,None,0,0,u,12,102,0.0,642,74,0,838,0,16124,19,0.0,0.0,Pepple,0
0,0,0,0,0,0,0,243532,None,,0,0,-1,1,0.0,588,230,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dion,0.0,554,204,0,0,0,0.0,604,233,332,False,0.0,597,228,0,Season-long loan to Sutton United,2023-09-01T14:46:43.900668Z,44,527,292,0,0,None,0,,243532.jpg,0.0,611,238,0,0,0,Pereira,0.1,483,164,False,None,0,0,u,12,102,0.0,575,224,0,1744,0,16324,19,0.0,0.0,Pereira,0
0,0,0,0,0,0,0,108411,None,,0,0,-1,1,0.0,443,160,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dan,0.0,390,122,0,0,0,0.0,467,162,333,False,0.0,461,163,0,Ankle injury - Expected back 25 Nov,2023-08-06T23:30:05.828555Z,39,716,229,0,0,None,0,,108411.jpg,0.0,473,159,0,0,0,Potts,0.1,473,183,False,None,0,0,i,12,102,0.0,419,150,0,4194,51,7020,43,0.0,0.0,Potts,0
0,0,0,0,0,0,0,165152,None,,0,0,-1,1,0.0,571,223,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Glen,0.0,532,196,0,0,0,0.0,588,226,334,False,0.0,581,221,0,Released from contract,2023-09-03T20:07:55.555731Z,44,491,281,0,0,None,0,,165152.jpg,0.0,594,231,0,0,0,Rea,0.0,575,216,False,None,0,0,u,12,102,0.0,558,217,0,883,0,4861,14,0.0,0.0,Rea,0
0,0,0,None,None,0,0,77818,None,,0,0,-2,2,0.0,544,61,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,499,76,0,0,0,0.0,565,77,335,False,0.0,559,77,0,,None,43,562,29,0,0,None,0,,77818.jpg,0.0,573,77,0,0,0,Shea,0.1,370,55,False,None,0,0,a,12,102,0.0,526,56,0,1446,14,10016,23,0.0,0.0,Shea,0
0,0,0,0,0,0,0,242500,None,,0,0,0,0,0.0,625,66,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,590,62,0,0,0,0.0,635,65,336,False,0.0,629,63,0,Season long loan to Colchester United,2023-08-11T10:53:00.375635Z,45,397,69,0,0,None,0,,242500.jpg,0.0,641,69,0,0,0,Taylor,0.1,414,61,False,None,0,0,u,12,102,0.0,614,65,0,0,0,23204,33,0.0,0.0,Taylor,0
0,0,0,0,0,0,0,232477,None,,0,0,0,0,0.0,623,247,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Elliot,0.0,588,222,0,0,0,0.0,633,250,337,False,0.0,627,246,0,Joined Shrewsbury Town on a season-long loan,2023-07-13T12:00:04.224388Z,45,392,228,0,0,None,0,,232477.jpg,0.0,639,254,0,0,0,Thorpe,0.0,708,296,False,None,0,0,u,12,102,0.0,612,242,0,14,0,563,4,0.0,0.0,Thorpe,0
